start_ip,end_ip,join_key,city,region,country,latitude,longitude,postal_code,timezone
106.217.15.0,106.217.15.0,106.217.0.0,Attur,Tamil Nadu,IN,11.59414,78.60143,606102,Asia/Kolkata
106.150.94.0,106.150.94.255,106.150.0.0,Matsue,Shimane,JP,35.4729,133.0563,690-0886,Asia/Tokyo
107.179.194.182,107.179.194.207,107.179.0.0,Windsor,Ontario,CA,42.2836,-82.9771,N8W,America/Toronto
104.193.108.0,104.193.111.255,104.193.0.0,Atlanta,Georgia,US,33.749,-84.38798,30302,America/New_York
104.233.92.128,104.233.92.255,104.233.0.0,Riyadh,Riyadh Region,SA,24.68773,46.72185,,Asia/Riyadh
107.143.66.28,107.143.66.51,107.143.0.0,Columbus,Ohio,US,39.9444,-82.8903,43227,America/New_York
106.68.187.236,106.68.187.255,106.68.0.0,Perth,Western Australia,AU,-31.8458,115.7796,6023,Australia/Perth
104.191.10.0,104.191.11.195,104.191.0.0,San Antonio,Texas,US,29.4189,-98.6895,78245,America/Chicago
107.0.93.32,107.0.93.40,107.0.0.0,Lisle,Illinois,US,41.80114,-88.07479,60532,America/Chicago
108.198.200.148,108.198.200.167,108.198.0.0,Meridian,Mississippi,US,32.3574,-88.656,39301,America/Chicago
104.187.18.108,104.187.18.131,104.187.0.0,Port Barre,Louisiana,US,30.5602,-91.95401,70577,America/Chicago
101.138.227.80,101.138.227.111,101.138.0.0,Taipei,Taiwan,TW,25.04776,121.53185,,Asia/Taipei
108.192.84.204,108.192.84.207,108.192.0.0,Meyers Lake,Ohio,US,40.81256,-81.4165,44708,America/New_York
101.119.110.220,101.119.110.222,101.119.0.0,Sydney,New South Wales,AU,-33.86785,151.20732,1001,Australia/Sydney
108.216.95.128,108.216.95.255,108.216.0.0,North Randall,Ohio,US,41.43478,-81.52568,44128,America/New_York
1.32.8.0,1.32.8.255,1.32.0.0,Kuala Lumpur,Kuala Lumpur,MY,3.0666,101.6122,47180,Asia/Kuala_Lumpur
101.175.195.128,101.175.195.129,101.175.0.0,Sydney,New South Wales,AU,-33.86785,151.20732,1001,Australia/Sydney
1.53.115.170,1.53.115.170,1.53.0.0,Huế,Thừa Thiên-Huế,VN,16.4619,107.59546,49198,Asia/Bangkok
103.123.228.0,103.123.228.255,103.123.0.0,Bogor,West Java,ID,-6.59444,106.78917,,Asia/Jakarta
101.184.10.128,101.184.10.135,101.184.0.0,Bendick Murrell,New South Wales,AU,-34.16667,148.43333,2803,Australia/Sydney
107.134.232.228,107.134.232.229,107.134.0.0,Richardson,Texas,US,32.94818,-96.72972,75080,America/Chicago
1.28.234.233,1.28.234.235,1.28.0.0,Tianjin,Tianjin,CN,39.14222,117.17667,,Asia/Shanghai
107.206.238.166,107.206.238.166,107.206.0.0,South Farmingdale,New York,US,40.72066,-73.44012,11735,America/New_York
1.52.107.92,1.52.108.27,1.52.0.0,Ho Chi Minh City,Ho Chi Minh,VN,10.82302,106.62965,71606,Asia/Ho_Chi_Minh
104.59.98.80,104.59.98.255,104.59.0.0,San Diego,California,US,32.71571,-117.16472,92101,America/Los_Angeles
108.75.42.252,108.75.42.255,108.75.0.0,Nashville,Tennessee,US,36.16589,-86.78444,37201,America/Chicago
1.183.238.208,1.183.238.224,1.183.0.0,Guangzhou,Guangdong,CN,23.11667,113.25,,Asia/Shanghai
1.43.124.216,1.43.124.223,1.43.0.0,Warnervale,New South Wales,AU,-33.24662,151.45173,2259,Australia/Sydney
109.0.246.0,109.0.246.67,109.0.0.0,Lyon,Auvergne-Rhône-Alpes,FR,45.74846,4.84671,69000,Europe/Paris
103.247.32.0,103.247.35.255,103.247.0.0,Jakarta,Jakarta,ID,-6.21462,106.84513,,Asia/Jakarta
105.82.6.123,105.82.6.125,105.82.0.0,Banī Suwayf,Beni Suweif,EG,29.07441,31.09785,,Africa/Cairo
108.219.109.0,108.219.109.255,108.219.0.0,Decatur,Georgia,US,33.6954,-84.2489,30034,America/New_York
108.48.40.0,108.48.40.255,108.48.0.0,Bowie,Maryland,US,38.9797,-76.7435,20715,America/New_York
101.174.84.168,101.174.84.175,101.174.0.0,Bermagui,New South Wales,AU,-36.419,150.06355,2546,Australia/Sydney
102.106.14.128,102.106.14.255,102.106.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
106.197.83.64,106.197.83.79,106.197.0.0,Kallakurichi,Tamil Nadu,IN,11.73379,78.95925,606213,Asia/Kolkata
101.53.185.216,101.53.185.216,101.53.0.0,San Francisco,California,US,37.7864,-122.3892,94105,America/Los_Angeles
104.28.253.51,104.28.253.56,104.28.0.0,Cayenne,Guyane,GF,4.93333,-52.33333,97300,America/Cayenne
101.53.146.190,101.53.146.223,101.53.0.0,Surat,Gujarat,IN,21.19594,72.83023,395005,Asia/Kolkata
107.9.94.22,107.9.94.24,107.9.0.0,Columbus,Ohio,US,39.96118,-82.99879,43215,America/New_York
106.207.44.204,106.207.44.215,106.207.0.0,Madhubani,Bihar,IN,26.49046,85.8383,847308,Asia/Kolkata
101.166.46.88,101.166.46.90,101.166.0.0,Sydney,New South Wales,AU,-33.86785,151.20732,1001,Australia/Sydney
108.30.230.0,108.30.230.255,108.30.0.0,New York City,New York,US,40.7139,-74.007,10007,America/New_York
101.184.49.250,101.184.49.251,101.184.0.0,Penrose,New South Wales,AU,-34.50515,150.77671,2530,Australia/Sydney
104.28.55.194,104.28.55.195,104.28.0.0,High Point,North Carolina,US,35.95569,-80.00532,27260,America/New_York
107.19.16.41,107.19.16.41,107.19.0.0,Presque Isle,Maine,US,46.68115,-68.01586,04769,America/New_York
101.181.118.48,101.181.118.55,101.181.0.0,Melbourne,Victoria,AU,-37.814,144.96332,3000,Australia/Melbourne
102.185.230.243,102.185.230.243,102.185.0.0,Zagazig,Sharqia,EG,30.58768,31.502,,Africa/Cairo
101.187.153.0,101.187.153.125,101.187.0.0,Perth,Western Australia,AU,-31.9272,115.8528,6906,Australia/Perth
108.188.34.0,108.188.34.255,108.188.0.0,Orlando,Florida,US,28.514,-81.357,32806,America/New_York
103.108.49.0,103.108.49.255,103.108.0.0,Bangkok,Bangkok,TH,13.75398,100.50144,10200,Asia/Bangkok
1.52.253.232,1.52.253.235,1.52.0.0,Trôi,Hanoi,VN,21.06953,105.70646,02106,Asia/Bangkok
108.119.13.128,108.119.13.135,108.119.0.0,Rockdale,Texas,US,30.65548,-97.00137,76567,America/Chicago
105.93.208.92,105.93.208.95,105.93.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
108.119.139.0,108.119.139.127,108.119.0.0,Chicago,Illinois,US,41.8093,-87.7052,60632,America/Chicago
107.87.12.128,107.87.14.255,107.87.0.0,San Francisco,California,US,37.77493,-122.41942,94102,America/Los_Angeles
104.8.107.32,104.8.107.39,104.8.0.0,Amarillo,Texas,US,35.2309,-101.806,79107,America/Chicago
103.165.159.104,103.165.159.111,103.165.0.0,Sātkhira,Khulna,BD,22.70817,89.07185,9414,Asia/Dhaka
102.169.208.250,102.169.208.250,102.169.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
108.234.143.14,108.234.143.35,108.234.0.0,Hayti,Missouri,US,36.23368,-89.74953,63851,America/Chicago
103.31.38.124,103.31.38.125,103.31.0.0,Pati,Central Java,ID,-6.7559,111.038,,Asia/Jakarta
106.150.80.244,106.150.80.251,106.150.0.0,Takaoka,Toyama,JP,36.75,137.01667,933-0021,Asia/Tokyo
107.222.194.117,107.222.194.117,107.222.0.0,Macon,Mississippi,US,33.1054,-88.56088,39341,America/Chicago
1.156.33.168,1.156.33.171,1.156.0.0,Sydney,New South Wales,AU,-33.8912,150.93532,2166,Australia/Sydney
101.191.226.152,101.191.226.155,101.191.0.0,Oberon,New South Wales,AU,-33.70398,149.85915,2787,Australia/Sydney
108.169.187.76,108.169.187.79,108.169.0.0,Louisville,Kentucky,US,38.1381,-85.6953,40219,America/Kentucky/Louisville
103.133.109.133,103.133.109.135,103.133.0.0,Hanoi,Hanoi,VN,21.0245,105.84117,10000,Asia/Bangkok
102.170.67.201,102.170.67.201,102.170.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
107.89.19.224,107.89.19.231,107.89.0.0,Huntingburg,Indiana,US,38.29894,-86.955,47542,America/Indiana/Vincennes
102.109.54.131,102.109.54.131,102.109.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
1.120.188.106,1.120.188.106,1.120.0.0,Launceston,Tasmania,AU,-41.43876,147.13467,7250,Australia/Hobart
107.143.6.236,107.143.6.237,107.143.0.0,Waxahachie,Texas,US,32.38653,-96.84833,75165,America/Chicago
101.166.0.186,101.166.0.186,101.166.0.0,Sydney,New South Wales,AU,-33.82486,151.19361,2065,Australia/Sydney
106.203.224.240,106.203.224.247,106.203.0.0,Gorakhpur,Uttar Pradesh,IN,26.71423,83.36978,273016,Asia/Kolkata
1.158.138.106,1.158.138.107,1.158.0.0,Port Lincoln,South Australia,AU,-34.72625,135.87442,5606,Australia/Adelaide
107.209.204.200,107.209.204.207,107.209.0.0,New Albany,Mississippi,US,34.49427,-89.00784,38652,America/Chicago
103.142.214.128,103.142.215.255,103.142.0.0,Jakarta,Jakarta,ID,-6.21462,106.84513,,Asia/Jakarta
105.95.69.165,105.95.69.166,105.95.0.0,Cairo,Cairo,EG,30.06263,31.24967,,Africa/Cairo
106.64.186.32,106.64.186.35,106.64.0.0,Tainan,Taiwan,TW,22.99083,120.21333,,Asia/Taipei
106.71.48.198,106.71.48.200,106.71.0.0,Brisbane,Queensland,AU,-27.61277,152.80217,4304,Australia/Brisbane
106.213.241.192,106.213.241.223,106.213.0.0,Rājkot,Gujarat,IN,22.06665,70.7521,360320,Asia/Kolkata
106.246.192.16,106.246.192.19,106.246.0.0,Gwangju,Gwangju,KR,35.15472,126.91556,61240,Asia/Seoul
106.201.148.0,106.201.148.255,106.201.0.0,Chennai,Tamil Nadu,IN,13.0506,80.2642,600014,Asia/Kolkata
101.177.45.112,101.177.45.119,101.177.0.0,Newell,Queensland,AU,-16.42637,145.40603,4873,Australia/Brisbane
102.170.139.148,102.170.139.150,102.170.0.0,Sousse,Sūsah,TN,35.82539,10.63699,,Africa/Tunis
103.147.150.172,103.147.150.175,103.147.0.0,Panchkula,Haryana,IN,30.69461,76.8504,134118,Asia/Kolkata
106.69.127.32,106.69.127.47,106.69.0.0,Kiama,New South Wales,AU,-34.66828,150.85219,2533,Australia/Sydney
103.133.222.240,103.133.222.255,103.133.0.0,Pati,Central Java,ID,-6.7559,111.038,,Asia/Jakarta
103.6.87.94,103.6.87.94,103.6.0.0,Chennai,Tamil Nadu,IN,13.08784,80.27847,600001,Asia/Kolkata
101.175.171.78,101.175.171.79,101.175.0.0,Perth,Western Australia,AU,-31.8347,115.8513,6064,Australia/Perth
108.5.208.0,108.5.209.255,108.5.0.0,Jersey City,New Jersey,US,40.718,-74.0754,07304,America/New_York
103.192.117.140,103.192.117.200,103.192.0.0,Kolkata,West Bengal,IN,22.56263,88.36304,700006,Asia/Kolkata
1.120.146.182,1.120.146.187,1.120.0.0,Launceston,Tasmania,AU,-41.43876,147.13467,7250,Australia/Hobart
102.170.225.129,102.170.225.129,102.170.0.0,Sfax,Şafāqis,TN,34.74056,10.76028,,Africa/Tunis
